진료개시년도,진료형태소분류코드,시도코드,시도시군구코드,주상병분류,진료인원(명),진료비(천원)
2021,한방기관입원,서울특별시,금천구,호흡기계의 질환[J00-J99],9,6308
2021,한방기관입원,서울특별시,금천구,소화기계의 질환[K00-K93],20,8748
2021,한방기관입원,서울특별시,금천구,피부 및 피하조직의 질환[L00-L99],6,7600
2021,한방기관입원,서울특별시,금천구,근골격계 및 결합조직의 질환[M00-M99],479,874684
2021,한방기관입원,서울특별시,금천구,비뇨생식기계의 질환[N00-N99],13,7740
2021,한방기관입원,서울특별시,금천구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],34,30548
2021,한방기관입원,서울특별시,금천구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],247,479930
2021,한방기관입원,서울특별시,금천구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],6,621
2021,한방기관입원,서울특별시,금천구,특수목적코드[U00-U99],17,18077
2021,한방기관입원,서울특별시,영등포구,특정감염성 및 기생충성 질환[A00-B99],10,15862
2021,한방기관입원,서울특별시,영등포구,신생물[C00-D48],185,387402
2021,한방기관입원,서울특별시,영등포구,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2021,한방기관입원,서울특별시,영등포구,내분비  영양 및 대사질환[E00-E90],39,21062
2021,한방기관입원,서울특별시,영등포구,정신 및 행동장애[F00-F99],123,387032
2021,한방기관입원,서울특별시,영등포구,신경계의 질환[G00-G99],196,292782
2021,한방기관입원,서울특별시,영등포구,눈및눈부속기의 질환[H00-H59],*,*
2021,한방기관입원,서울특별시,영등포구,귀 및 유양돌기의 질환[H60-H95],5,1570
2021,한방기관입원,서울특별시,영등포구,순환기계의 질환[I00-I99],165,350124
2021,한방기관입원,서울특별시,영등포구,호흡기계의 질환[J00-J99],27,25793
2021,한방기관입원,서울특별시,영등포구,소화기계의 질환[K00-K93],49,25794
2021,한방기관입원,서울특별시,영등포구,피부 및 피하조직의 질환[L00-L99],11,6220
2021,한방기관입원,서울특별시,영등포구,근골격계 및 결합조직의 질환[M00-M99],546,945721
2021,한방기관입원,서울특별시,영등포구,비뇨생식기계의 질환[N00-N99],24,24273
2021,한방기관입원,서울특별시,영등포구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],44,37636
2021,한방기관입원,서울특별시,영등포구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],326,606059
2021,한방기관입원,서울특별시,영등포구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],9,1213
2021,한방기관입원,서울특별시,영등포구,특수목적코드[U00-U99],56,42561
2021,한방기관입원,서울특별시,동작구,특정감염성 및 기생충성 질환[A00-B99],7,4552
2021,한방기관입원,서울특별시,동작구,신생물[C00-D48],147,280300
2021,한방기관입원,서울특별시,동작구,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2021,한방기관입원,서울특별시,동작구,내분비  영양 및 대사질환[E00-E90],18,10030
2021,한방기관입원,서울특별시,동작구,정신 및 행동장애[F00-F99],74,335300
2021,한방기관입원,서울특별시,동작구,신경계의 질환[G00-G99],178,284884
2021,한방기관입원,서울특별시,동작구,눈및눈부속기의 질환[H00-H59],5,631
2021,한방기관입원,서울특별시,동작구,귀 및 유양돌기의 질환[H60-H95],9,9445
2021,한방기관입원,서울특별시,동작구,순환기계의 질환[I00-I99],158,194898
2021,한방기관입원,서울특별시,동작구,호흡기계의 질환[J00-J99],16,23899
2021,한방기관입원,서울특별시,동작구,소화기계의 질환[K00-K93],26,28696
2021,한방기관입원,서울특별시,동작구,피부 및 피하조직의 질환[L00-L99],11,1795
2021,한방기관입원,서울특별시,동작구,근골격계 및 결합조직의 질환[M00-M99],534,874402
2021,한방기관입원,서울특별시,동작구,비뇨생식기계의 질환[N00-N99],19,13196
2021,한방기관입원,서울특별시,동작구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],32,25516
2021,한방기관입원,서울특별시,동작구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],292,542630
2021,한방기관입원,서울특별시,동작구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],6,2185
2021,한방기관입원,서울특별시,동작구,특수목적코드[U00-U99],35,45264
2021,한방기관입원,서울특별시,관악구,특정감염성 및 기생충성 질환[A00-B99],5,3317
2021,한방기관입원,서울특별시,관악구,신생물[C00-D48],165,433108
2021,한방기관입원,서울특별시,관악구,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2021,한방기관입원,서울특별시,관악구,내분비  영양 및 대사질환[E00-E90],43,18206
2021,한방기관입원,서울특별시,관악구,정신 및 행동장애[F00-F99],97,1433039
2021,한방기관입원,서울특별시,관악구,신경계의 질환[G00-G99],196,258836
2021,한방기관입원,서울특별시,관악구,귀 및 유양돌기의 질환[H60-H95],10,18955
2021,한방기관입원,서울특별시,관악구,순환기계의 질환[I00-I99],179,295831
2021,한방기관입원,서울특별시,관악구,호흡기계의 질환[J00-J99],15,15889
2021,한방기관입원,서울특별시,관악구,소화기계의 질환[K00-K93],30,25490
2021,한방기관입원,서울특별시,관악구,피부 및 피하조직의 질환[L00-L99],*,*
2021,한방기관입원,서울특별시,관악구,근골격계 및 결합조직의 질환[M00-M99],736,1496281
2021,한방기관입원,서울특별시,관악구,비뇨생식기계의 질환[N00-N99],27,27528
2021,한방기관입원,서울특별시,관악구,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2021,한방기관입원,서울특별시,관악구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],45,32446
2021,한방기관입원,서울특별시,관악구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],486,1086106
2021,한방기관입원,서울특별시,관악구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],6,3635
2021,한방기관입원,서울특별시,관악구,특수목적코드[U00-U99],96,74931
2021,한방기관입원,서울특별시,서초구,특정감염성 및 기생충성 질환[A00-B99],*,*
2021,한방기관입원,서울특별시,서초구,신생물[C00-D48],145,313013
2021,한방기관입원,서울특별시,서초구,내분비  영양 및 대사질환[E00-E90],18,7231
2021,한방기관입원,서울특별시,서초구,정신 및 행동장애[F00-F99],73,178931
2021,한방기관입원,서울특별시,서초구,신경계의 질환[G00-G99],150,261268
2021,한방기관입원,서울특별시,서초구,눈및눈부속기의 질환[H00-H59],*,*
2021,한방기관입원,서울특별시,서초구,귀 및 유양돌기의 질환[H60-H95],8,3601
2021,한방기관입원,서울특별시,서초구,순환기계의 질환[I00-I99],114,228721
2021,한방기관입원,서울특별시,서초구,호흡기계의 질환[J00-J99],9,1254
2021,한방기관입원,서울특별시,서초구,소화기계의 질환[K00-K93],16,9963
2021,한방기관입원,서울특별시,서초구,피부 및 피하조직의 질환[L00-L99],5,4695
2021,한방기관입원,서울특별시,서초구,근골격계 및 결합조직의 질환[M00-M99],429,663509
2021,한방기관입원,서울특별시,서초구,비뇨생식기계의 질환[N00-N99],26,28431
2021,한방기관입원,서울특별시,서초구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],54,49839
2021,한방기관입원,서울특별시,서초구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],209,297104
2021,한방기관입원,서울특별시,서초구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],6,3041
2021,한방기관입원,서울특별시,서초구,특수목적코드[U00-U99],45,75531
2021,한방기관입원,서울특별시,강남구,특정감염성 및 기생충성 질환[A00-B99],*,*
2021,한방기관입원,서울특별시,강남구,신생물[C00-D48],206,406706
2021,한방기관입원,서울특별시,강남구,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2021,한방기관입원,서울특별시,강남구,내분비  영양 및 대사질환[E00-E90],23,6868
2021,한방기관입원,서울특별시,강남구,정신 및 행동장애[F00-F99],81,184878
2021,한방기관입원,서울특별시,강남구,신경계의 질환[G00-G99],140,170466
2021,한방기관입원,서울특별시,강남구,눈및눈부속기의 질환[H00-H59],*,*
2021,한방기관입원,서울특별시,강남구,귀 및 유양돌기의 질환[H60-H95],18,15745
2021,한방기관입원,서울특별시,강남구,순환기계의 질환[I00-I99],120,340590
2021,한방기관입원,서울특별시,강남구,호흡기계의 질환[J00-J99],17,6467
2021,한방기관입원,서울특별시,강남구,소화기계의 질환[K00-K93],44,34767
2021,한방기관입원,서울특별시,강남구,피부 및 피하조직의 질환[L00-L99],6,183
2021,한방기관입원,서울특별시,강남구,근골격계 및 결합조직의 질환[M00-M99],522,918644
2021,한방기관입원,서울특별시,강남구,비뇨생식기계의 질환[N00-N99],24,13708
2021,한방기관입원,서울특별시,강남구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],45,34889
2021,한방기관입원,서울특별시,강남구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],283,344610
2021,한방기관입원,서울특별시,강남구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],10,8310
2021,한방기관입원,서울특별시,강남구,특수목적코드[U00-U99],41,58871
2021,한방기관입원,서울특별시,송파구,특정감염성 및 기생충성 질환[A00-B99],*,*
2021,한방기관입원,서울특별시,송파구,신생물[C00-D48],321,597285
2021,한방기관입원,서울특별시,송파구,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2021,한방기관입원,서울특별시,송파구,내분비  영양 및 대사질환[E00-E90],29,31434
2021,한방기관입원,서울특별시,송파구,정신 및 행동장애[F00-F99],100,587865
2021,한방기관입원,서울특별시,송파구,신경계의 질환[G00-G99],211,334334
2021,한방기관입원,서울특별시,송파구,눈및눈부속기의 질환[H00-H59],5,2828
2021,한방기관입원,서울특별시,송파구,귀 및 유양돌기의 질환[H60-H95],11,11427
2021,한방기관입원,서울특별시,송파구,순환기계의 질환[I00-I99],171,263161
2021,한방기관입원,서울특별시,송파구,호흡기계의 질환[J00-J99],30,6674
2021,한방기관입원,서울특별시,송파구,소화기계의 질환[K00-K93],34,13098
2021,한방기관입원,서울특별시,송파구,피부 및 피하조직의 질환[L00-L99],8,5822
2021,한방기관입원,서울특별시,송파구,근골격계 및 결합조직의 질환[M00-M99],641,1049261
2021,한방기관입원,서울특별시,송파구,비뇨생식기계의 질환[N00-N99],37,38811
2021,한방기관입원,서울특별시,송파구,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2021,한방기관입원,서울특별시,송파구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],72,61282
2021,한방기관입원,서울특별시,송파구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],316,421589
2021,한방기관입원,서울특별시,송파구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],13,10676
2021,한방기관입원,서울특별시,송파구,특수목적코드[U00-U99],59,53211
2021,한방기관입원,서울특별시,강동구,특정감염성 및 기생충성 질환[A00-B99],*,*
2021,한방기관입원,서울특별시,강동구,신생물[C00-D48],230,375805
2021,한방기관입원,서울특별시,강동구,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2021,한방기관입원,서울특별시,강동구,내분비  영양 및 대사질환[E00-E90],25,28032
2021,한방기관입원,서울특별시,강동구,정신 및 행동장애[F00-F99],110,1134770
2021,한방기관입원,서울특별시,강동구,신경계의 질환[G00-G99],190,283661
2021,한방기관입원,서울특별시,강동구,눈및눈부속기의 질환[H00-H59],*,*
2021,한방기관입원,서울특별시,강동구,귀 및 유양돌기의 질환[H60-H95],5,10498
2021,한방기관입원,서울특별시,강동구,순환기계의 질환[I00-I99],178,623719
2021,한방기관입원,서울특별시,강동구,호흡기계의 질환[J00-J99],17,11565
2021,한방기관입원,서울특별시,강동구,소화기계의 질환[K00-K93],25,17764
2021,한방기관입원,서울특별시,강동구,피부 및 피하조직의 질환[L00-L99],11,4222
2021,한방기관입원,서울특별시,강동구,근골격계 및 결합조직의 질환[M00-M99],516,805646
